customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
2915;Enrichetta;Broadberry;Female;1975-06-02;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;N;No;11 Glendale Court;4121;QLD;Australia;9
2916;Lauren;Adolfson;Male;1969-08-03;Product Engineer;Manufacturing;Affluent Customer;N;Yes;7066 Sunbrook Terrace;2299;NSW;Australia;8
2917;Siegfried;Hulmes;Male;1976-07-11;;Manufacturing;Affluent Customer;N;No;210 Prairie Rose Hill;4060;QLD;Australia;9
2918;Elli;;Female;1989-02-15;;Financial Services;Mass Customer;N;Yes;2 Jackson Way;4210;QLD;Australia;4
2919;Rustin;;Male;1964-10-31;Safety Technician I;Financial Services;High Net Worth;N;Yes;3957 American Ash Plaza;2440;NSW;Australia;2
2920;Casar;Ritchley;U;;Business Systems Development Analyst;IT;Mass Customer;N;Yes;90 Nobel Way;3166;VIC;Australia;10
2921;Astrid;Mac Giolla Pheadair;Female;1976-04-12;;Financial Services;Mass Customer;N;No;00 Heath Road;2259;NSW;Australia;8
2922;Wallache;Tatlow;Male;1981-12-10;Sales Associate;Manufacturing;Affluent Customer;N;Yes;970 Randy Crossing;4005;QLD;Australia;12
2923;Julie;Kennagh;Female;1971-11-30;Teacher;n/a;Affluent Customer;N;Yes;723 Center Court;3933;VIC;Australia;11
2924;Fina;McLaughlin;Female;1988-01-26;Assistant Media Planner;Entertainment;Mass Customer;N;Yes;423 Golf Point;2044;NSW;Australia;10
2925;Henderson;Sloey;Male;1978-05-02;Business Systems Development Analyst;Financial Services;Affluent Customer;N;Yes;415 Walton Lane;4883;QLD;Australia;3
2926;Jonie;Bickerstasse;Female;1963-03-20;Research Nurse;Health;High Net Worth;N;No;51 Bay Junction;2081;NSW;Australia;10
2927;Yard;Spellman;Male;1960-09-08;VP Sales;Manufacturing;Affluent Customer;N;Yes;16673 Pawling Point;4702;QLD;Australia;5
2928;Cedric;Layzell;Male;1992-12-27;Office Assistant I;n/a;Mass Customer;N;No;2875 Anhalt Court;4570;QLD;Australia;3
2929;Winny;Cakes;Male;1999-07-28;Nurse;Retail;Mass Customer;N;No;7561 Donald Center;3810;VIC;Australia;5
2930;Goddard;Benthall;Male;1997-07-25;Assistant Media Planner;Entertainment;Mass Customer;N;No;13282 Pond Circle;2471;NSW;Australia;2
2931;Efren;Twiddell;Male;1979-01-27;Executive Secretary;IT;Mass Customer;N;Yes;1 Farwell Center;2199;NSW;Australia;9
2932;Bradly;Deboick;Male;1985-04-18;Account Representative I;IT;Mass Customer;N;No;7 New Castle Terrace;2223;NSW;Australia;10
2933;Ralf;Presidey;Male;1986-04-19;Administrative Officer;Retail;Affluent Customer;N;Yes;572 Spohn Drive;3046;VIC;Australia;8
2934;Candida;Hickenbottom;Female;1986-04-08;Media Manager III;Telecommunications;Mass Customer;N;Yes;53 Hintze Circle;4005;QLD;Australia;7
2935;Jessi;Aldwich;Female;1978-04-23;;Manufacturing;Mass Customer;N;No;72 Buell Pass;2200;NSW;Australia;9
2936;Pavia;Gethen;Female;1984-05-20;Project Manager;Financial Services;Mass Customer;N;Yes;5748 Walton Court;4114;QLD;Australia;3
2937;Belia;Mitchener;Female;1974-07-29;Computer Systems Analyst I;Financial Services;Mass Customer;N;No;692 Anniversary Junction;4207;QLD;Australia;1
2938;Richardo;Cocher;Male;2000-02-21;Assistant Manager;Argiculture;Affluent Customer;N;No;5060 Donald Park;2539;NSW;Australia;5
2939;Austina;Dugan;Female;1986-08-10;GIS Technical Architect;n/a;Mass Customer;N;Yes;7 Debs Park;4157;QLD;Australia;3
2940;Wilek;Adolf;Male;1970-11-12;Business Systems Development Analyst;n/a;Affluent Customer;N;Yes;797 Orin Terrace;2119;NSW;Australia;10
2941;Emylee;Pavlov;Female;1963-08-05;;Retail;Mass Customer;N;No;978 Dennis Way;2233;NSW;Australia;9
2942;Garner;Arnolds;Male;1970-07-15;Software Engineer III;n/a;High Net Worth;N;No;4 Glendale Crossing;3148;VIC;Australia;10
2943;Caesar;;Male;1979-01-10;VP Sales;n/a;High Net Worth;N;No;64107 Little Fleur Trail;4211;QLD;Australia;3
2944;Kimball;Scutter;Male;1977-06-05;Environmental Specialist;Manufacturing;Affluent Customer;N;No;68473 Leroy Avenue;4105;QLD;Australia;9
2945;Arlan;;Male;1972-05-26;Safety Technician IV;n/a;Mass Customer;N;No;321 Muir Crossing;3175;VIC;Australia;5
2946;Paige;Bax;Male;1990-11-21;;Property;Mass Customer;N;Yes;984 Hoepker Court;3064;VIC;Australia;6
2947;Standford;Sauter;Male;1977-10-13;;Manufacturing;Mass Customer;N;No;24 Green Parkway;3437;VIC;Australia;8
2948;Yank;Scarlett;Male;1997-01-17;Internal Auditor;Manufacturing;Mass Customer;N;Yes;10 Kensington Avenue;2117;NSW;Australia;10
2949;Alexa;Simanek;Female;1977-09-21;;Telecommunications;Mass Customer;N;No;75848 Ohio Lane;3037;VIC;Australia;7
2950;Kristos;Anthony;Male;1955-01-11;Software Engineer I;Financial Services;Mass Customer;N;Yes;3 New Castle Terrace;3032;VIC;Australia;8
2951;Duffy;Godbehere;Male;1977-09-25;Community Outreach Specialist;Financial Services;High Net Worth;N;No;7 Blue Bill Park Lane;2765;NSW;Australia;9
2952;Cristy;McQuirter;Female;1975-04-25;Senior Developer;Manufacturing;High Net Worth;N;Yes;8007 Dawn Terrace;2166;NSW;Australia;9
2953;Hector;Carwithan;Male;1972-10-26;Recruiting Manager;Health;High Net Worth;N;Yes;02555 Sloan Way;2259;NSW;Australia;8
2954;Albertine;Fibbitts;Female;1974-03-24;Pharmacist;Health;Mass Customer;N;No;337 Brentwood Pass;2529;NSW;Australia;8
2955;Stuart;Dutnell;Male;1990-03-19;Community Outreach Specialist;Financial Services;High Net Worth;N;No;4052 Katie Court;4300;QLD;Australia;5
2956;Thedric;Bolding;Male;1959-12-16;Quality Control Specialist;Telecommunications;Mass Customer;N;Yes;3 Comanche Court;2537;NSW;Australia;4
2957;Hurlee;Helleckas;Male;1969-11-21;Social Worker;Health;Affluent Customer;N;No;8 Roxbury Way;3031;VIC;Australia;8
2958;Regan;Botly;Male;1975-11-23;Health Coach II;Manufacturing;Affluent Customer;N;Yes;860 Banding Terrace;2029;NSW;Australia;11
2959;Max;Gonthier;Female;1953-11-23;Registered Nurse;Health;Mass Customer;N;Yes;5 Knutson Crossing;2114;NSW;Australia;10
2960;Hollie;MacEllen;Female;1976-07-16;Design Engineer;Property;Mass Customer;N;Yes;9217 Bashford Parkway;2023;NSW;Australia;10
2961;Merv;Barradell;Male;1975-03-22;Assistant Manager;Health;Mass Customer;N;Yes;197 Goodland Crossing;2320;NSW;Australia;5
2962;Shari;MacCallester;Female;1971-07-12;Information Systems Manager;Property;Mass Customer;N;No;373 Hayes Terrace;2010;NSW;Australia;9
2963;Christin;Fricke;U;;Safety Technician II;IT;Affluent Customer;N;Yes;3673 Jenna Center;4301;QLD;Australia;3
2964;Geneva;McCrystal;Female;1974-01-07;Product Engineer;Telecommunications;Mass Customer;N;Yes;8 Glendale Terrace;4014;QLD;Australia;8
2965;Lynna;Greenrod;Female;1972-12-15;;n/a;High Net Worth;N;No;22239 Waubesa Way;2763;NSW;Australia;9
2966;Fredi;Aldhous;Female;1969-05-22;Dental Hygienist;Health;Mass Customer;N;Yes;6604 Hansons Court;2760;NSW;Australia;8
2967;Dud;Coom;Male;1979-09-14;Social Worker;Health;Affluent Customer;N;Yes;6 Weeping Birch Pass;2064;NSW;Australia;12
2968;Lek;Viel;Male;1977-11-25;Human Resources Assistant III;Retail;High Net Worth;N;No;2126 Debra Point;2127;NSW;Australia;9
2969;Pascale;Cuxson;Male;1974-11-05;Database Administrator IV;n/a;Mass Customer;N;Yes;726 Erie Center;3106;VIC;Australia;11
2970;Cassi;Noades;Female;1992-12-08;Software Consultant;Financial Services;Mass Customer;N;No;98 Tomscot Center;3442;VIC;Australia;7
2971;Esther;Caught;Female;1968-01-16;Marketing Assistant;Manufacturing;High Net Worth;N;Yes;26223 Warrior Terrace;2204;NSW;Australia;9
2972;Deena;Burnsides;Female;1956-03-18;;n/a;High Net Worth;N;No;85 Kim Way;3140;VIC;Australia;9
2973;Torr;Mintram;Male;1972-05-12;Senior Developer;Health;High Net Worth;N;No;0338 Oakridge Crossing;3030;VIC;Australia;4
2974;Hyacinthia;Settle;Female;1975-09-28;Engineer IV;Financial Services;High Net Worth;N;No;3 Hudson Circle;2250;NSW;Australia;9
2975;Deva;Carnow;Female;1981-03-09;Senior Cost Accountant;Financial Services;Mass Customer;N;No;8594 Warner Park;3053;VIC;Australia;6
2976;Lindsay;Beausang;Male;1964-08-07;Tax Accountant;Health;Mass Customer;N;Yes;6136 Farragut Plaza;3181;VIC;Australia;6
2977;Ottilie;Filkov;Female;1977-10-16;Community Outreach Specialist;n/a;Affluent Customer;N;No;9 7th Pass;2760;NSW;Australia;9
2978;Erasmus;Winckworth;Male;1974-05-07;Programmer IV;Manufacturing;Affluent Customer;N;No;1 Graceland Trail;3195;VIC;Australia;9
2979;Louella;Mandifield;Female;1976-07-25;Tax Accountant;Retail;Mass Customer;N;No;64 Northview Pass;3163;VIC;Australia;9
2980;Di;Plaid;Female;1979-12-22;Chemical Engineer;Manufacturing;Mass Customer;N;No;0 Hayes Hill;2106;NSW;Australia;11
2981;Benny;Jadczak;Male;1980-03-30;Sales Representative;Retail;High Net Worth;N;Yes;3 Mariners Cove Terrace;2216;NSW;Australia;10
2982;Celisse;McCloughen;Female;1982-08-08;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes;130 Thompson Plaza;2199;NSW;Australia;9
2983;Hilario;Magrane;Male;1985-01-26;Human Resources Manager;Retail;Mass Customer;N;Yes;23812 Tony Lane;2036;NSW;Australia;8
2984;Frances;Mishaw;Female;1959-05-23;Payment Adjustment Coordinator;Manufacturing;Mass Customer;N;Yes;3206 Debs Point;3071;VIC;Australia;10
2985;Kerby;Nesfield;Male;1986-10-14;Sales Representative;Retail;Affluent Customer;N;Yes;60 Fulton Trail;2234;NSW;Australia;10
2986;Ettore;Bere;Male;1980-09-01;;Financial Services;Mass Customer;N;No;3 Lukken Road;2066;NSW;Australia;12
2987;Riane;Schultes;Female;1984-11-21;Media Manager II;n/a;High Net Worth;N;Yes;424 Almo Junction;2830;NSW;Australia;4
2988;Darrelle;Michie;Female;1998-02-02;Administrative Officer;n/a;Mass Customer;N;Yes;9610 Gateway Trail;3429;VIC;Australia;5
2989;Mort;;Male;2000-10-25;Dental Hygienist;Health;High Net Worth;N;Yes;00 Cordelia Trail;2138;NSW;Australia;9
2990;Brice;Martinuzzi;Male;1978-03-16;GIS Technical Architect;Argiculture;High Net Worth;N;No;5 Shelley Pass;2763;NSW;Australia;8
2991;Fred;Catanheira;Female;1964-06-27;Desktop Support Technician;Financial Services;Mass Customer;N;No;24 Old Shore Crossing;2250;NSW;Australia;7
2992;Crystal;Assur;Female;1974-05-31;Clinical Specialist;Health;Mass Customer;N;Yes;93 Lawn Road;4212;QLD;Australia;7
2993;Blinnie;Hazelden;Female;1995-03-07;Graphic Designer;Financial Services;Affluent Customer;N;No;09 Texas Plaza;4285;QLD;Australia;3
2994;Karlen;Iacovacci;Female;1976-08-30;Accountant II;Manufacturing;Mass Customer;N;Yes;99 Lawn Court;4556;QLD;Australia;7
2995;Garvin;Cunradi;Male;1997-01-14;;Health;Mass Customer;N;Yes;4 Loftsgordon Avenue;3023;VIC;Australia;8
2996;Jerrylee;Shinfield;Female;1967-05-05;Cost Accountant;Financial Services;Mass Customer;N;No;0 Lakewood Street;2144;NSW;Australia;10
2997;Jo-ann;Carlile;Female;1973-05-17;Computer Systems Analyst II;Health;Affluent Customer;N;No;2 Hagan Hill;2155;NSW;Australia;10
2998;Quintana;Housley;Female;2000-12-19;Nurse Practicioner;Manufacturing;High Net Worth;N;Yes;673 Comanche Parkway;2470;NSW;Australia;2
2999;Rinaldo;Diggin;U;;Business Systems Development Analyst;IT;Affluent Customer;N;Yes;78 Algoma Circle;2166;NSW;Australia;8
3000;Tann;McCard;Male;1974-05-15;Compensation Analyst;Financial Services;Affluent Customer;N;No;9 Swallow Avenue;3179;VIC;Australia;9
3001;Gal;Waleran;Male;1977-07-22;Engineer IV;Argiculture;Mass Customer;N;No;90 Loftsgordon Plaza;2216;NSW;Australia;10
3002;Tracey;Verdun;Male;1956-12-06;Paralegal;Financial Services;Mass Customer;N;Yes;921 Reinke Road;2529;NSW;Australia;7
3003;Brita;Tupie;Female;1963-05-02;Web Developer I;Retail;Mass Customer;N;Yes;5913 Ramsey Road;2478;NSW;Australia;10
3004;Waylon;Hammant;Male;1955-02-20;Research Assistant II;Health;Mass Customer;N;Yes;91 Jay Drive;2560;NSW;Australia;7
3005;Rafaellle;Tantrum;Male;1969-01-05;Human Resources Manager;Property;Affluent Customer;N;Yes;72 Dennis Road;3805;VIC;Australia;7
3006;Ariel;Dillingston;Female;1988-12-06;;n/a;Mass Customer;N;Yes;90 Darwin Crossing;2767;NSW;Australia;8
3007;Tudor;Pepper;Male;1973-05-22;Environmental Tech;Manufacturing;Mass Customer;N;No;54 Nevada Plaza;2096;NSW;Australia;12
3008;Etta;Criag;Female;1982-05-13;;Health;High Net Worth;N;Yes;8003 Pepper Wood Way;3250;VIC;Australia;2
3009;Hephzibah;Cliffe;Female;1977-04-02;;Health;High Net Worth;N;Yes;399 Butterfield Crossing;4115;QLD;Australia;7
3010;Tobye;Cock;Female;1970-05-20;;n/a;Affluent Customer;N;No;26378 Esch Junction;2065;NSW;Australia;10
3011;Robena;Barks;Female;1994-05-11;Staff Scientist;Financial Services;High Net Worth;N;No;2942 Swallow Trail;4214;QLD;Australia;9
3012;Devland;Probart;U;;Technical Writer;IT;Mass Customer;N;Yes;7 Anzinger Drive;2745;NSW;Australia;10
3013;Lorain;Eddisforth;Female;1968-07-28;Office Assistant III;Property;High Net Worth;N;No;885 Larry Park;3140;VIC;Australia;9
3014;Terrijo;Merlin;Female;2001-03-30;Software Engineer II;n/a;High Net Worth;N;No;95 Sutteridge Crossing;2567;NSW;Australia;9
3015;Queenie;Flips;Female;2000-09-02;Assistant Manager;Retail;Affluent Customer;N;No;13 Alpine Lane;2228;NSW;Australia;9
3016;Forster;Bumford;Male;1985-08-11;Analog Circuit Design manager;Financial Services;High Net Worth;N;No;2 Scott Pass;4870;QLD;Australia;1
3017;Jason;De Lorenzo;Male;1955-10-05;Operator;Financial Services;Affluent Customer;N;No;7 Debra Point;3175;VIC;Australia;4
3018;Ainsley;Nissle;Female;1971-08-24;Recruiter;n/a;High Net Worth;N;Yes;27 Schlimgen Way;4116;QLD;Australia;8
3019;Alonso;Ceyssen;Male;1986-02-02;Community Outreach Specialist;Manufacturing;Affluent Customer;N;Yes;238 New Castle Alley;2166;NSW;Australia;9
3020;Witty;McArthur;Male;1965-12-24;Chemical Engineer;Manufacturing;High Net Worth;N;Yes;010 Stuart Way;3056;VIC;Australia;6
3021;Parker;Lukacs;Male;1983-01-18;;n/a;Mass Customer;N;No;7609 Jackson Terrace;2155;NSW;Australia;11
3022;Gert;Kurtis;Female;1988-08-23;;n/a;High Net Worth;N;No;520 Parkside Lane;2164;NSW;Australia;9
3023;Rikki;Bernet;Female;1994-12-09;Accountant I;IT;High Net Worth;N;Yes;7046 Fairview Place;4510;QLD;Australia;3
3024;Franz;Craddy;Male;1959-01-08;;Health;Mass Customer;N;No;7 Scoville Trail;4304;QLD;Australia;2
3025;Osgood;Stolting;Male;1977-04-23;Compensation Analyst;Financial Services;Mass Customer;N;Yes;31435 Eagle Crest Drive;2230;NSW;Australia;10
3026;Minda;Pendrid;Female;1988-11-21;Account Representative III;Property;Mass Customer;N;Yes;4 Crescent Oaks Alley;2541;NSW;Australia;5
3027;Augy;Rudall;Male;1977-10-30;Research Nurse;Health;Mass Customer;N;Yes;50 7th Circle;4305;QLD;Australia;1
3028;Leandra;Schubert;Female;1956-07-07;General Manager;Manufacturing;High Net Worth;N;No;7 Lerdahl Court;4207;QLD;Australia;6
3029;Timmie;Gori;Male;1978-07-17;Business Systems Development Analyst;Manufacturing;Mass Customer;N;No;677 Eagan Trail;3183;VIC;Australia;7
3030;Flor;Agnew;Female;1998-05-21;Technical Writer;Manufacturing;Affluent Customer;N;No;638 Browning Terrace;3079;VIC;Australia;6
3031;Diego;Bertelmot;Male;1996-02-02;Staff Scientist;Health;Mass Customer;N;Yes;731 Haas Trail;2125;NSW;Australia;11
3032;Renado;Wonfor;Male;1992-08-02;Analog Circuit Design manager;Health;Affluent Customer;N;Yes;2 Grim Court;2168;NSW;Australia;8
3033;Danielle;Kener;Female;1979-03-17;Administrative Officer;Financial Services;High Net Worth;N;No;01654 Milwaukee Plaza;2000;NSW;Australia;11
3034;Mara;Tofanini;Female;1956-09-09;Web Designer IV;Manufacturing;Mass Customer;N;Yes;42 Arizona Pass;4510;QLD;Australia;5
3035;Sigfrid;Caldecot;Male;1980-04-15;Associate Professor;Health;High Net Worth;N;No;94611 Cascade Parkway;2763;NSW;Australia;8
3036;Windy;Orehead;Female;1977-04-17;Business Systems Development Analyst;Property;Affluent Customer;N;Yes;1 Melrose Lane;2010;NSW;Australia;9
3037;Leanora;Isles;Female;1971-10-27;Legal Assistant;Financial Services;High Net Worth;N;Yes;88537 Erie Court;4211;QLD;Australia;7
3038;Hermione;;Female;1958-04-08;Senior Developer;n/a;High Net Worth;N;No;5649 Crest Line Place;4455;QLD;Australia;2
3039;Coralie;Guitonneau;Female;1968-07-28;;Financial Services;Affluent Customer;N;No;05 2nd Point;2217;NSW;Australia;8
3040;Kameko;Kinrade;Female;1966-11-28;General Manager;Retail;Mass Customer;N;No;4 Jenifer Hill;3147;VIC;Australia;12
3041;Sherrie;Kingaby;Female;1974-03-12;Physical Therapy Assistant;Retail;Mass Customer;N;Yes;5999 Waxwing Lane;4511;QLD;Australia;1
3042;Barris;Trayton;Male;1971-03-17;Engineer II;Property;High Net Worth;N;Yes;5444 Corry Pass;2761;NSW;Australia;8
3043;Kelcey;Argontt;Female;1981-08-03;Legal Assistant;n/a;Mass Customer;N;Yes;85 Northland Circle;2077;NSW;Australia;10
3044;Russell;Brittoner;Male;1990-04-11;Occupational Therapist;Health;Affluent Customer;N;Yes;80302 Stang Parkway;3677;VIC;Australia;1
3045;Renato;Mungham;Male;1996-10-02;Cost Accountant;Financial Services;Affluent Customer;N;Yes;529 Monterey Street;3338;VIC;Australia;3
3046;Shela;Ridgers;Female;1964-06-07;Programmer Analyst III;Manufacturing;Affluent Customer;N;No;6 Westend Center;2546;NSW;Australia;6
3047;Eddy;Cossans;Male;1962-01-14;Speech Pathologist;Retail;Mass Customer;N;Yes;9357 Dennis Park;2010;NSW;Australia;11
3048;Kenon;Messruther;Male;1969-05-27;Legal Assistant;Manufacturing;Mass Customer;N;No;75 Hansons Alley;2260;NSW;Australia;9
3049;Tristam;O'Fallone;Male;1967-07-15;;Property;High Net Worth;N;Yes;274 Ludington Trail;2428;NSW;Australia;5
3050;Dinnie;Worsom;Female;1997-12-04;;n/a;High Net Worth;N;No;6 Service Parkway;4275;QLD;Australia;3
3051;Edi;Lugton;Female;1973-06-06;;Manufacturing;Affluent Customer;N;Yes;99142 Eastwood Way;4870;QLD;Australia;6
3052;Lisetta;;Female;1976-09-08;Teacher;n/a;Mass Customer;N;No;0264 Birchwood Plaza;3802;VIC;Australia;8
3053;Susie;;Female;1984-09-12;Account Coordinator;Retail;High Net Worth;N;No;40 Bowman Crossing;2031;NSW;Australia;10
3054;Marieann;Wickey;Female;1965-07-14;Operator;Manufacturing;Affluent Customer;N;No;6354 Briar Crest Road;2022;NSW;Australia;12
3055;Viki;Drache;Female;1999-08-23;General Manager;n/a;Mass Customer;N;Yes;83 Sunfield Hill;3216;VIC;Australia;7
3056;Catlin;Storm;Female;1968-05-27;Health Coach II;Entertainment;Mass Customer;N;No;44 Northridge Plaza;2166;NSW;Australia;8
3057;Mel;Shoebottom;Female;1976-03-28;Executive Secretary;n/a;Mass Customer;N;No;11 Farragut Junction;2530;NSW;Australia;8
3058;Hamnet;Kibblewhite;Male;1986-10-10;Human Resources Manager;Manufacturing;Mass Customer;N;Yes;6 Westport Road;4350;QLD;Australia;2
3059;Hercules;Klewi;Male;1958-06-09;Accountant IV;n/a;Mass Customer;N;No;922 Mccormick Circle;4509;QLD;Australia;6
3060;Milton;Gorini;Male;1982-09-14;VP Accounting;Financial Services;Mass Customer;N;Yes;9317 Mendota Parkway;3064;VIC;Australia;8
3061;Evie;Bendtsen;Female;1991-03-18;Office Assistant IV;Manufacturing;Affluent Customer;N;Yes;8303 Mallard Center;2234;NSW;Australia;11
3062;Lesley;Ruskin;Male;1962-11-09;Civil Engineer;Manufacturing;Mass Customer;N;No;4 Gateway Court;3107;VIC;Australia;10
3063;Andrea;Wildber;Male;1999-11-04;VP Sales;Financial Services;Affluent Customer;N;No;2178 Washington Hill;3806;VIC;Australia;6
3064;Zach;Billison;Male;1995-06-14;Product Engineer;Financial Services;Affluent Customer;N;Yes;0330 Vahlen Trail;3072;VIC;Australia;7
3065;Winna;Brusle;Female;1978-01-05;Recruiter;Financial Services;High Net Worth;N;Yes;4351 Maywood Hill;3551;VIC;Australia;4
3066;Renell;Bellocht;Female;1995-01-14;Paralegal;Financial Services;Affluent Customer;N;Yes;537 Amoth Center;2220;NSW;Australia;9
3067;Veronique;Wash;Female;1991-01-13;Chief Design Engineer;Manufacturing;Mass Customer;N;Yes;23384 Kings Drive;2261;NSW;Australia;9
3068;Gill;Branney;Female;1990-12-07;Automation Specialist I;Manufacturing;Affluent Customer;N;No;6269 Oak Valley Avenue;2323;NSW;Australia;5
3069;Phylis;Traves;Female;1988-08-12;Senior Cost Accountant;Financial Services;Affluent Customer;N;No;74910 Burning Wood Junction;3132;VIC;Australia;10
3070;Malissia;Minthorpe;Female;1998-07-27;Account Executive;Health;Affluent Customer;N;Yes;6278 Old Shore Parkway;2250;NSW;Australia;9
3071;Shirlee;Murdoch;Female;1989-12-25;Assistant Media Planner;Entertainment;Mass Customer;N;Yes;08180 Golf Park;3068;VIC;Australia;8
3072;Roma;Prettjohn;Male;1979-04-12;Chemical Engineer;Manufacturing;Mass Customer;N;Yes;1944 Charing Cross Junction;2126;NSW;Australia;10
3073;Hernando;Farnham;Male;1967-04-12;Nurse;Telecommunications;Affluent Customer;N;No;25578 Mayfield Drive;2099;NSW;Australia;10
3074;Tracie;Grishaev;Male;1969-02-18;VP Quality Control;Health;Mass Customer;N;Yes;9 Rieder Avenue;2798;NSW;Australia;6
3075;Corty;Debell;Male;1959-10-24;;Entertainment;Mass Customer;N;Yes;45201 Atwood Place;2176;NSW;Australia;9
3076;Merna;Eyers;Female;1991-10-01;Professor;Health;Mass Customer;N;Yes;0680 Veith Court;3939;VIC;Australia;8
3077;Emelen;Gillopp;Male;2000-08-11;Information Systems Manager;Manufacturing;Affluent Customer;N;No;53 Dunning Lane;3024;VIC;Australia;6
3078;Mariel;Blacksell;Female;1982-08-16;Safety Technician III;Retail;Mass Customer;N;No;837 Elmside Center;2761;NSW;Australia;8
3079;Yorker;McKevany;Male;1959-11-18;Legal Assistant;Retail;Mass Customer;N;Yes;57863 Pond Avenue;2773;NSW;Australia;9
3080;Christoforo;Santus;Male;1958-10-06;Graphic Designer;Financial Services;High Net Worth;N;No;41205 Straubel Place;4305;QLD;Australia;4
3081;Dodi;Volker;Female;1971-07-25;Mechanical Systems Engineer;n/a;High Net Worth;N;Yes;52 Steensland Place;3910;VIC;Australia;8
3082;Emlyn;Maile;Male;1997-03-28;;Manufacturing;Mass Customer;N;Yes;00183 Arapahoe Pass;4116;QLD;Australia;7
3083;Cirillo;Duprey;Male;1971-10-17;;n/a;Mass Customer;N;Yes;233 Toban Alley;2567;NSW;Australia;8
3084;Birgit;Dowers;Female;1959-07-16;Staff Scientist;Financial Services;Affluent Customer;N;Yes;5 Lotheville Parkway;2760;NSW;Australia;8
3085;Kaleb;Eslemont;Male;1978-01-21;Accountant IV;n/a;Affluent Customer;N;No;7 Westridge Terrace;4504;QLD;Australia;7
3086;Pieter;Gadesby;U;;Biostatistician I;IT;High Net Worth;N;No;98978 Nevada Circle;3020;VIC;Australia;8
3087;Gerry;Scatcher;Male;1986-04-02;Social Worker;Health;Mass Customer;N;No;9503 Aberg Drive;3021;VIC;Australia;7
3088;Hilarius;Trenbey;Male;1974-05-09;;Retail;Affluent Customer;N;Yes;4 Bayside Place;4508;QLD;Australia;4
3089;Wood;Nathan;Male;2000-02-24;Web Developer III;Manufacturing;Affluent Customer;N;Yes;06 Lighthouse Bay Pass;3042;VIC;Australia;9
3090;Zared;Pinchback;Male;1964-12-06;Operator;Manufacturing;Mass Customer;N;No;67241 Heath Way;2151;NSW;Australia;8
3091;Guenevere;Treffry;Female;1995-08-13;Payment Adjustment Coordinator;Manufacturing;Affluent Customer;N;Yes;65620 Michigan Way;3141;VIC;Australia;10
3092;Hallie;Blackden;Female;1972-12-17;Statistician IV;n/a;Affluent Customer;N;No;3075 Victoria Drive;2290;NSW;Australia;7
3093;Harwilll;Crimes;Male;1992-04-01;Mechanical Systems Engineer;Property;High Net Worth;N;Yes;0 Stephen Lane;2170;NSW;Australia;5
3094;Izak;Andreutti;Male;1989-05-28;Biostatistician II;n/a;Mass Customer;N;Yes;148 Marcy Pass;4301;QLD;Australia;4
3095;Joachim;;Male;1998-10-11;Staff Accountant IV;Retail;High Net Worth;N;Yes;5406 Mockingbird Center;4870;QLD;Australia;7
3096;Lulu;Cabane;Female;1973-06-28;Associate Professor;Financial Services;Mass Customer;N;No;07 Loeprich Junction;2101;NSW;Australia;11
3097;Alessandro;Casley;Male;1978-05-09;Actuary;Financial Services;Affluent Customer;N;Yes;6 Kings Avenue;2135;NSW;Australia;12
3098;Tiff;Ovett;Female;1980-07-15;Dental Hygienist;Health;Mass Customer;N;No;9 John Wall Parkway;2323;NSW;Australia;6
3099;Shelli;Benitti;Female;1996-11-26;;Retail;Mass Customer;N;Yes;32304 Larry Road;4014;QLD;Australia;7
3100;Peggy;Wrankling;Female;1954-02-09;Recruiter;n/a;Mass Customer;N;No;9 Dryden Crossing;4118;QLD;Australia;3
3101;Paxton;Lermit;Male;1987-08-27;Geological Engineer;Manufacturing;High Net Worth;N;No;146 Dakota Pass;4017;QLD;Australia;7
3102;Paquito;Maitland;Male;1990-06-04;Assistant Manager;Property;Affluent Customer;N;No;11171 Rigney Court;2770;NSW;Australia;6
3103;Shaylah;Hatchell;Female;1953-10-21;Safety Technician II;Retail;Mass Customer;N;No;2 Vidon Center;4818;QLD;Australia;3
3104;Diahann;Blundan;Female;1994-11-30;Business Systems Development Analyst;Property;Mass Customer;N;Yes;1742 Scott Center;4670;QLD;Australia;2
3105;Bryn;Rycraft;Male;1965-10-14;Teacher;Health;Mass Customer;N;No;451 Luster Hill;2170;NSW;Australia;9
3106;Yetty;Conneely;Female;1989-06-03;;Financial Services;Mass Customer;N;Yes;03287 Hallows Center;4305;QLD;Australia;3
3107;Dell;Tremathick;Female;1960-08-15;Legal Assistant;n/a;High Net Worth;N;No;7208 Old Gate Avenue;2112;NSW;Australia;11
3108;Trip;Ahmed;Male;1967-10-01;Accounting Assistant III;Entertainment;Mass Customer;N;No;944 Becker Road;3162;VIC;Australia;11
3109;Jeralee;Domleo;Female;1958-06-23;Automation Specialist II;Health;Mass Customer;N;Yes;904 Doe Crossing Terrace;2194;NSW;Australia;7
3110;Fabien;Iacapucci;Male;1994-02-11;Community Outreach Specialist;IT;Affluent Customer;N;Yes;7285 Waxwing Pass;2620;NSW;Australia;5
